,N_NO2,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,weekday_Monday,weekday_Tuesday,weekday_Wednesday,weekday_Thursday,weekday_Friday,weekday_Saturday,weekday_Sunday,season_fall,season_spring,season_summer,season_winter,holiday_sunday,holiday,holiday_school,year,month,dayofyear,weekday,season
2013-08-16,9.231538,0.0,982.9482,63.177044,18.195522,137.64488,0.8620816,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2013,8,228,5,3
2013-08-17,13.614923,0.0,981.2292,59.511265,18.874403,91.577484,1.0430106,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,8,229,6,3
2013-08-18,12.268814,0.0,978.2967,60.34822,21.16302,83.84938,1.0062126,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,8,230,0,3
2013-08-19,14.03636,0.0,977.04816,59.391956,23.500257,83.70528,1.1228217,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,8,231,1,3
2013-08-20,13.309725,0.0,975.4876,58.36545,24.073381,120.34747,1.4525083,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2013,8,232,2,3
2013-08-21,5.1555305,0.0,981.34985,54.05215,19.32602,288.95944,2.249122,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,8,233,3,3
2013-08-22,6.253814,0.0,982.9026,55.710423,20.033165,183.48563,1.0276791,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,8,234,4,3
2013-08-23,14.951185,0.0,979.8116,66.03497,19.049212,91.99686,0.8760807,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2013,8,235,5,3
2013-08-24,16.00746,0.0,977.1558,66.25735,20.08066,99.66979,0.75358033,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,8,236,6,3
2013-08-25,8.554471,0.5274836,975.3806,84.68704,17.117502,178.27484,0.70920867,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,8,237,0,3
2013-08-26,8.258766,0.28176644,971.77716,91.87487,15.523861,109.17521,0.42718926,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,8,238,1,3
2013-08-27,17.776585,0.07692922,973.1512,81.57148,16.738838,207.66197,0.6532568,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2013,8,239,2,3
2013-08-28,11.164103,1.0734156,972.8968,84.65174,17.300169,162.76254,0.5134049,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,8,240,3,3
2013-08-29,25.19739,0.55499405,973.8115,90.34,15.975183,120.75991,0.560025,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,8,241,4,3
2013-08-30,22.749428,0.0020210147,979.80597,70.17054,19.495275,160.67221,0.94576293,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2013,8,242,5,3
2013-08-31,16.727724,0.0,980.5621,62.694626,19.495275,111.48404,1.1718713,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,8,243,6,3
2013-09-01,13.62154,0.0,979.9172,62.717068,19.495275,148.74045,1.1322843,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2013,9,244,0,4
2013-09-02,18.449781,0.061608583,980.99146,72.10941,19.495275,153.3708,0.8457766,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2013,9,245,1,4
2013-09-03,12.727797,0.0,982.8294,65.59808,19.495275,151.06273,0.612348,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2013,9,246,2,4
2013-09-04,17.533527,0.0,982.8364,61.20421,19.495275,158.37721,1.1968471,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2013,9,247,3,4
2013-09-05,14.020574,0.0,984.3062,71.1735,19.667028,89.454285,0.6641808,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2013,9,248,4,4
2013-09-06,12.43426,0.0,979.04767,73.54052,20.369448,144.35544,0.5388405,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2013,9,249,5,4
2013-09-07,14.94532,0.0,976.0678,71.871216,20.046701,106.35187,0.49488354,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,9,250,6,4
2013-09-08,13.853736,0.0,979.1697,75.057045,19.032589,130.82228,0.63052154,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,9,251,0,4
2013-09-09,10.457069,0.0,979.9309,72.202354,19.35856,102.591705,0.58814305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,252,1,4
2013-09-10,24.19613,0.31273374,977.7419,88.155334,16.260208,115.8184,0.5427245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,253,2,4
2013-09-11,14.439318,0.29161236,976.6966,83.41648,15.900098,136.82524,0.72752476,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,9,254,3,4
2013-09-12,16.684515,0.2549703,975.95264,79.50849,12.515401,221.7811,0.72402155,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,9,255,4,4
2013-09-13,22.64772,0.008214478,975.14874,78.356445,13.061665,146.55305,0.65926564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,9,256,5,4
2013-09-14,15.87906,0.0,978.0927,71.02848,12.548093,129.90746,0.9981497,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,9,257,6,4
2013-09-15,15.968571,0.0,975.7915,66.59049,15.408719,130.86925,0.82596254,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,9,258,0,4
2013-09-16,13.08895,0.0,971.388,75.16516,16.111288,82.56215,0.9334845,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,259,1,4
2013-09-17,23.17178,0.049678057,965.5163,83.0399,16.638155,118.20455,0.46538803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,260,2,4
2013-09-18,13.754523,0.2685988,964.1735,74.57176,11.1738825,242.1993,0.8330534,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,9,261,3,4
2013-09-19,24.893568,0.008410056,964.0854,76.70137,11.453221,145.31378,0.7810611,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,9,262,4,4
2013-09-20,14.814949,0.004107237,969.7761,63.09883,13.856106,205.71002,1.0458597,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,9,263,5,4
2013-09-21,22.7542,0.0,976.32837,70.58887,13.767842,127.7674,0.6157113,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,9,264,6,4
2013-09-22,13.354813,0.0,982.7153,68.45727,14.348996,148.39265,0.91908103,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,9,265,0,4
2013-09-23,14.391993,0.0,985.3416,72.00576,14.209338,117.52914,0.6771798,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,266,1,4
2013-09-24,28.174587,0.004172432,979.76886,72.76284,15.194966,130.06323,0.7158356,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,267,2,4
2013-09-25,29.237204,0.0,975.5672,74.11797,15.035865,99.91154,0.9196164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,9,268,3,4
2013-09-26,22.271978,0.0,973.8392,79.11747,14.8747635,101.61429,0.8804314,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,9,269,4,4
2013-09-27,28.950554,0.0,972.511,74.07749,16.830122,126.81136,1.0187373,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,9,270,5,4
2013-09-28,16.363976,0.08683876,977.06537,89.803375,11.484142,123.3964,0.4232732,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,9,271,6,4
2013-09-29,9.936489,0.0,975.6342,83.99079,11.321262,95.41746,0.38841805,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,9,272,0,4
2013-09-30,4.653337,0.26462197,974.0826,88.16949,9.875118,136.16872,0.39936662,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,9,273,1,4
2013-10-01,22.97469,0.40720025,970.8604,93.8732,8.621045,212.71783,0.35797617,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,274,2,4
2013-10-02,19.04282,0.02894626,971.39966,76.44582,11.3926735,135.7467,0.6030767,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,10,275,3,4
2013-10-03,14.786685,0.0,980.0449,70.86091,9.523942,117.07667,0.6145347,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,10,276,4,4
2013-10-04,18.552677,0.0,988.35724,69.66983,6.7331963,200.80199,0.36187407,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,10,277,5,4
2013-10-05,19.466124,0.0,988.5002,72.27302,7.117188,112.22283,0.5749901,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,10,278,6,4
2013-10-06,19.108936,0.012321711,982.5003,78.08227,6.90835,99.4812,0.6384038,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,10,279,0,4
2013-10-07,17.919653,0.03539887,983.1081,88.09628,10.86461,110.813835,0.25336337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,280,1,4
2013-10-08,22.06115,0.044542942,986.1581,90.810036,11.224074,144.24289,0.4513889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,281,2,4
2013-10-09,25.880812,0.0041724294,984.6822,73.94489,12.9751215,87.10266,0.7635274,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,10,282,3,4
2013-10-10,27.822989,0.0,979.28094,81.80462,12.820317,53.84302,0.6327749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,10,283,4,4
2013-10-11,23.334177,0.037356336,970.2639,89.64322,12.836984,151.26678,0.32195532,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,10,284,5,4
2013-10-12,17.62228,0.3330744,972.80804,90.46418,12.189221,173.36975,0.6242345,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,10,285,6,4
2013-10-13,24.471111,0.16129063,979.4502,92.714455,9.675323,150.25519,0.4662535,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,10,286,0,4
2013-10-14,17.166132,0.0,980.73224,82.638954,10.314054,166.49779,0.7024271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,287,1,4
2013-10-15,20.715244,0.0,980.2491,83.60322,10.641649,101.29417,0.702766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,288,2,4
2013-10-16,23.545479,0.0,973.1193,79.81567,11.3302,97.04736,0.6782065,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,10,289,3,4
2013-10-17,16.600182,0.020990944,969.6901,63.410748,11.144478,222.58838,1.3154399,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,10,290,4,4
2013-10-18,33.625973,0.0,975.3659,69.827675,9.770175,191.26845,0.7645492,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,10,291,5,4
2013-10-19,34.124172,0.0,977.7083,73.60992,10.466141,144.4812,0.69518566,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,10,292,6,4
2013-10-20,23.902287,0.0,981.2685,77.80013,10.202117,117.07929,0.7682646,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,10,293,0,4
2013-10-21,23.210365,0.0,979.23364,73.69015,12.980184,180.76683,0.84869146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,294,1,4
2013-10-22,34.526176,0.0,979.93384,75.70041,15.307532,141.94727,1.0531667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,295,2,4
2013-10-23,31.056002,0.004172432,977.86993,75.01731,15.363808,108.1969,0.8942254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,10,296,3,4
2013-10-24,23.389112,0.0,975.31146,74.714226,16.241892,115.00031,1.0129317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,10,297,4,4
2013-10-25,24.339895,0.006063064,980.05054,87.16987,15.182762,174.01245,0.48886308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,10,298,5,4
2013-10-26,26.86988,0.0,979.7966,84.20698,13.803172,102.961235,0.7870987,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2013,10,299,6,4
2013-10-27,20.85541,0.0,979.4406,74.301506,15.2831,160.74586,1.0067072,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,10,300,0,4
2013-10-28,22.530546,0.0,975.903,78.088326,14.5167265,102.9953,0.82564145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,301,1,4
2013-10-29,32.953884,0.0,973.59467,81.0307,15.3874655,119.93604,0.7120986,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,10,302,2,4
2013-10-30,25.950743,0.17602454,975.5921,84.32434,12.798767,141.03891,1.3408428,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,10,303,3,4
2013-10-31,25.712976,0.39911613,982.9051,82.081604,10.696345,197.13391,0.79402083,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,10,304,4,4
2013-11-01,28.783833,0.0,986.1307,76.98999,10.619761,120.45063,0.5161293,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2013,11,305,5,4
2013-11-02,18.929441,0.0,981.13995,77.2143,10.190101,152.4879,0.8734154,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,11,306,6,4
2013-11-03,17.309343,0.0,972.7745,87.25855,9.152216,54.849518,0.95272106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,11,307,0,4
2013-11-04,15.670466,0.120607816,968.6379,85.93517,9.497485,127.924675,1.0840257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,308,1,4
2013-11-05,29.926722,0.001955837,965.5068,89.98737,8.075714,182.15497,0.34195146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,309,2,4
2013-11-06,28.045738,0.29356822,959.60767,87.44312,8.175068,94.84534,0.6365542,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,11,310,3,4
2013-11-07,27.786558,0.008475244,965.8571,85.94395,6.065415,189.22314,0.8296352,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,11,311,4,4
2013-11-08,33.95195,0.0,974.4338,84.28724,9.014014,134.42448,0.68140435,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,11,312,5,4
2013-11-09,32.30365,0.0,974.54047,81.58081,10.398079,120.58329,1.1466435,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,11,313,6,4
2013-11-10,18.37977,0.89439386,972.80536,88.677345,8.381436,201.69664,1.2926036,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,11,314,0,4
2013-11-11,17.168869,0.008279677,968.23785,82.704926,6.773051,264.7682,0.77551436,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,315,1,4
2013-11-12,7.516013,0.0,979.22217,53.04138,8.204094,288.05072,1.730526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,316,2,4
2013-11-13,39.73119,0.0,985.48627,66.20168,8.058928,161.55597,0.43503404,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,11,317,3,4
2013-11-14,36.454174,0.0,984.6379,84.95825,7.9371195,130.36626,0.3143134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,11,318,4,4
2013-11-15,28.947908,0.023303488,980.98706,83.12288,5.971796,160.54172,0.39038262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,11,319,5,4
2013-11-16,24.382391,0.07596936,983.54456,94.42911,5.480036,193.92241,0.33725226,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,11,320,6,4
2013-11-17,20.012934,0.0,987.0864,84.12964,7.146168,161.44489,0.6074675,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,11,321,0,4
2013-11-18,25.65372,0.0,983.34845,82.26229,5.5911236,181.25548,0.6107638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,322,1,4
2013-11-19,29.619967,0.0,977.4443,88.777016,6.1613765,190.72319,0.41967145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,323,2,4
2013-11-20,28.658516,0.10776454,969.57184,93.78631,5.9708767,187.43501,0.32041106,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,11,324,3,4
2013-11-21,29.593033,0.08442655,963.0388,92.89559,6.828932,157.62975,0.3008849,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,11,325,4,4
2013-11-22,25.195593,0.024839044,961.66876,93.18533,6.6274953,100.3024,0.43716884,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,11,326,5,4
2013-11-23,28.09516,0.24441011,964.2825,92.480774,5.1309958,232.23628,0.5482288,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,11,327,6,4
2013-11-24,10.369244,0.35771927,965.4799,83.65032,8.251903,138.25842,1.3423206,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,11,328,0,4
2013-11-25,17.834925,0.5648384,967.9732,86.74821,5.594482,267.2756,1.0988336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,329,1,4
2013-11-26,8.012613,0.0,976.02344,49.98265,2.5944185,302.32242,1.7574245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,11,330,2,4
2013-11-27,11.392069,0.0,982.33325,50.35933,1.4541937,280.97397,1.3373314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,11,331,3,4
2013-11-28,12.944147,0.0,986.7105,47.538456,1.8428731,296.6964,1.7107171,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,11,332,4,4
2013-11-29,47.17857,0.0,987.09424,56.18602,0.24036145,196.27214,0.82983255,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,11,333,5,4
2013-11-30,53.406403,0.0,981.6142,70.85468,1.1529378,163.23257,0.6595221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,11,334,6,4
2013-12-01,43.113815,0.0,977.8472,76.30136,2.8330204,140.6727,0.49329746,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,12,335,0,1
2013-12-02,32.667763,0.0,985.4538,69.87234,2.084707,184.34407,0.9504939,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,336,1,1
2013-12-03,49.154182,0.0,990.4712,76.09051,1.0265964,159.29657,0.8597776,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,337,2,1
2013-12-04,48.527847,0.0,991.4329,81.7404,-0.18898098,109.22065,0.9313342,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,12,338,3,1
2013-12-05,56.04953,0.0,983.58545,85.62864,-1.1039771,227.96266,0.3665584,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,12,339,4,1
2013-12-06,55.27271,0.0,981.04114,85.09783,-0.23718391,205.28539,0.43626654,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,12,340,5,1
2013-12-07,22.71555,0.0,971.9289,65.56987,2.6997678,272.41727,1.6634054,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,12,341,6,1
2013-12-08,21.44153,0.0,980.21136,59.31067,2.6284583,254.55556,2.0028129,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2013,12,342,0,1
2013-12-09,39.609352,0.0,985.2971,80.76511,1.7578598,90.84217,0.9744608,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,343,1,1
2013-12-10,57.754074,0.0,984.948,73.40855,3.457944,180.22778,0.7948623,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,344,2,1
2013-12-11,56.85745,0.0,993.16644,73.796486,7.2991548,131.03441,0.77114654,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,12,345,3,1
2013-12-12,36.013424,0.018580368,994.5193,87.5684,4.4584856,155.64423,0.4388907,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,12,346,4,1
2013-12-13,33.537926,0.0,990.9975,88.597595,2.7310364,207.16728,0.41633964,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,12,347,5,1
2013-12-14,33.21575,0.0,985.6767,92.695366,0.83405846,194.36713,0.47716054,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,12,348,6,1
2013-12-15,38.00276,0.0,987.0124,91.304924,0.4980025,232.73116,0.5127478,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,12,349,0,1
2013-12-16,37.726997,0.0,991.91187,94.111946,-0.61154515,182.57951,0.38058344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,350,1,1
2013-12-17,60.887733,0.0,993.7293,86.4705,-0.11971849,215.02037,0.3469162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,12,351,2,1
2013-12-18,45.738956,0.0,992.1721,93.997734,-2.6097043,206.18971,0.55575967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,12,352,3,1
2013-12-19,46.75155,0.0,986.8437,89.99884,-3.005788,167.68599,0.536789,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,12,353,4,1
2013-12-20,46.70985,0.0,978.6394,88.49001,-2.488209,177.9308,0.40718988,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,12,354,5,1
2013-12-21,44.134266,0.0,984.27203,89.25512,-0.44878563,139.50507,0.30551997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,12,355,6,1
2013-12-22,40.182266,0.0,993.4444,94.576935,0.17581904,163.11671,0.4320478,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,12,356,0,1
2013-12-23,42.173203,0.0,986.62213,91.16561,0.38416544,164.37555,0.44981197,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2013,12,357,1,1
2013-12-24,50.49365,0.0,983.45905,87.990906,1.5116043,152.75005,0.45640174,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2013,12,358,2,1
2013-12-25,37.274677,0.0,975.1833,85.09597,2.7933304,121.26519,0.6363908,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2013,12,359,3,1
2013-12-26,19.435322,0.0,965.64667,73.80801,8.645524,180.71838,0.7829468,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2013,12,360,4,1
2013-12-27,27.022614,0.10593907,959.67993,86.2058,8.022243,185.94426,0.19296522,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2013,12,361,5,1
2013-12-28,28.164703,0.11767566,970.36115,85.517365,6.6847076,218.14716,0.46386877,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2013,12,362,6,1
2013-12-29,23.757685,0.0,972.8642,94.021935,3.0297728,226.49992,0.458858,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2013,12,363,0,1
2013-12-30,29.501247,0.07060382,977.51544,88.71653,4.4913507,139.08894,0.8929277,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2013,12,364,1,1
2013-12-31,39.740692,0.0,986.42505,87.20087,4.75752,149.94908,0.39213493,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2013,12,365,2,1
2014-01-01,30.15963,0.016559346,982.60913,92.306244,3.820853,186.84105,0.33686373,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2014,1,1,3,1
2014-01-02,20.115164,0.0,978.26764,82.3532,4.015837,197.96118,0.42676532,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2014,1,2,4,1
2014-01-03,28.676586,0.0,972.7744,82.487946,2.1727066,172.00478,0.7076905,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2014,1,3,5,1
2014-01-04,42.875824,0.0,976.4117,76.029884,4.20678,186.50189,0.9859484,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2014,1,4,6,1
2014-01-05,42.98517,0.006323844,974.8875,75.42538,5.2543035,204.76562,0.7929852,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2014,1,5,0,1
2014-01-06,22.299494,0.1321488,968.6123,87.90371,7.0009866,174.02173,1.0825216,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2014,1,6,1,1
2014-01-07,24.20225,0.0,978.2353,82.01603,6.6473393,196.87903,0.5765081,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,7,2,1
2014-01-08,33.515736,0.0,980.461,90.290474,3.724789,138.15031,0.463617,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,1,8,3,1
2014-01-09,44.31998,0.0,983.0703,92.029724,2.1061103,160.5211,0.43910828,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,1,9,4,1
2014-01-10,48.44432,0.0,977.84186,90.65608,2.3969963,138.69865,0.39843145,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,1,10,5,1
2014-01-11,39.06018,0.0,976.3618,87.4847,3.2991257,204.79878,0.43957472,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,1,11,6,1
2014-01-12,35.820965,0.0,978.70844,84.38109,3.476547,122.31721,0.61641854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,1,12,0,1
2014-01-13,28.100853,0.0,981.1154,86.27235,3.7321863,208.23602,0.5309026,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,13,1,1
2014-01-14,46.639244,0.0,976.103,76.83442,3.3188229,146.89267,0.6526004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,14,2,1
2014-01-15,44.833298,0.0,968.0637,81.97794,4.2135196,77.74939,0.52987885,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,1,15,3,1
2014-01-16,32.242714,0.0042376122,971.0557,89.6887,5.6142945,138.8054,0.38612285,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,1,16,4,1
2014-01-17,32.159004,0.0,971.1214,85.49673,4.41073,161.92015,0.5341792,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,1,17,5,1
2014-01-18,39.233826,0.0,967.8121,78.91494,5.5305142,96.901726,0.98255914,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,1,18,6,1
2014-01-19,38.048103,0.0,968.4643,83.93627,6.5802517,148.07892,0.8340207,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,1,19,0,1
2014-01-20,34.73327,0.0,965.25244,91.36951,6.5211453,147.26637,0.5053649,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,20,1,1
2014-01-21,38.78062,0.09948488,961.09155,93.16119,7.1226163,119.228424,0.47399065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,21,2,1
2014-01-22,27.818087,0.0042376122,965.3829,67.17898,7.9156127,208.88567,0.9227138,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,1,22,3,1
2014-01-23,30.13814,0.0,971.3245,80.80982,4.94562,178.3338,0.62133974,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,1,23,4,1
2014-01-24,27.436558,0.05737095,975.6608,92.83718,3.5360925,132.36147,0.51215225,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,1,24,5,1
2014-01-25,30.103086,0.26735854,972.3765,94.71455,1.069849,186.487,0.34125915,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,1,25,6,1
2014-01-26,34.213963,0.0,972.05273,87.00424,-0.57127947,197.36958,0.72496843,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,1,26,0,1
2014-01-27,26.729254,0.010300699,970.6883,82.51569,-4.4727893,182.77214,0.7443542,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,27,1,1
2014-01-28,48.517395,0.0,964.2834,84.615395,-3.5784283,176.77477,0.5989085,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,28,2,1
2014-01-29,50.39771,0.06623738,962.7763,87.79444,-1.5792035,176.09615,0.4359062,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,1,29,3,1
2014-01-30,32.15714,0.045179617,966.6707,81.068344,-1.8292967,150.39561,0.587715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,1,30,4,1
